Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I15,Competitor,,,,,P4L3I1, very dry T-Zone quickly,14,11,3.454545455,3.785714286,P4L4I882, Tatcha water cream,P4R631,5,No,Yes,No,0,0,,Sun Damage
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I15,Competitor,,,,,P4L3I1, very dry T-Zone quickly,14,11,3.454545455,3.785714286,P4L4I883, Peter thomas Roth water cream,P4R631,5,No,Yes,No,0,0,,Sun Damage
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I884, extremely sensitive skin,P4R634,5,No,Yes,No,4,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I885, break out in acne,P4R634,5,No,Yes,No,4,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I3, calm any redness,37,36,4.916666667,4.918918919,P4L4I886, some of my former redness,P4R634,5,No,Yes,No,4,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I18, laneige water cream for a year,14,13,4.692307692,4.714285714,P4L4I887, irritation caused by previous products to subside,P4R634,5,No,Yes,No,4,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I22, soaks well,9,9,5,5,P4L4I888, some dry flakes,P4R635,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I7, Age is [35],47,46,4.760869565,4.744680851,P4L4I889, nice hydrating factor,P4R635,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I9,Ingredients,23,19,4.782608696,4.789473684,P4L3I1, very dry T-Zone quickly,12,9,4.888888889,4.833333333,P4L4I890, colloidal oatmeal,P4R635,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I3, calm any redness,31,31,4.838709677,4.838709677,P4L4I891, winter hits,P4R635,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I7, Age is [35],47,46,4.760869565,4.744680851,P4L4I704, super hydrating,P4R637,5,Yes,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I21, thicker,19,19,4.947368421,4.947368421,P4L4I62, oily skin,P4R637,5,Yes,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I21, thicker,19,19,4.947368421,4.947368421,P4L4I62, oily skin,P4R638,5,No,Yes,No,2,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I30, bumps my rash had,29,29,4.896551724,4.896551724,P4L4I892, My skin was so dehydrated,P4R640,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I11, never caused an acne flare,25,25,4.44,4.44,P4L4I893, i couldn’t be happier !,P4R640,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I30, bumps my rash had,29,29,4.896551724,4.896551724,P4L4I894, ery hydrating to the skin,P4R644,4,No,Yes,No,3,4,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I4, dark acne scars,12,11,3.090909091,3.083333333,P4L4I895, it can burn very bad,P4R644,4,No,Yes,No,3,4,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I56, oily skin but now I’m pretty sure I was,27,27,4.62962963,4.62962963,P4L4I788, very dry skin,P4R647,5,No,Yes,No,3,0,,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I3, calm any redness,37,36,4.916666667,4.918918919,P4L4I896, reduced some of my redness,P4R647,5,No,Yes,No,3,0,,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I8, fungal acne,12,12,4.75,4.75,P4L4I897, dry sensitive,P4R648,4,No,Yes,No,4,4,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I9, redness gone,38,33,4.666666667,4.710526316,P4L4I898, rip off on the 2oz size,P4R648,4,No,Yes,No,4,4,,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I4,Price,13,13,3.846153846,3.846153846,P4L3I1, very dry T-Zone quickly,13,13,3.846153846,3.846153846,P4L4I898, rip off on the 2oz size,P4R648,4,No,Yes,No,4,4,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I40, PLEASE bring back the tube,14,14,4.571428571,4.571428571,P4L4I156, sensitive,P4R649,5,No,Yes,No,6,1,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I56, oily skin but now I’m pretty sure I was,27,27,4.62962963,4.62962963,P4L4I788, very dry skin,P4R649,5,No,Yes,No,6,1,,Acne
